group_fig2c	binID	GeneID	gene	KO	KO_Defintion	product	EC	FunC_ID
ethylmalonyl-CoA cycle	D05_G3.4	D05_G3.4_PROKKA_62913	mutB_7	K14447	ethylmalonyl-CoA mutase [EC:5.4.99.63]	Methylmalonyl-CoA mutase large subunit	5.4.99.2	1
ethylmalonyl-CoA cycle	D05_G3.4	D05_G3.4_PROKKA_109415	ccr_9	K17829	crotonyl-CoA reductase [EC:1.3.1.86]	Crotonyl-CoA reductase	1.3.1.86	1
ethylmalonyl-CoA cycle	D09_G1.28	D09_G1.28_PROKKA_227880	ccrA2_10	K17829	crotonyl-CoA reductase [EC:1.3.1.86]	Crotonyl-CoA reductase	1.3.1.86	1
ethylmalonyl-CoA cycle	D09_G1.28	D09_G1.28_PROKKA_39776	inhA_5	K11611	enoyl ACP reductase [EC:1.3.1.9]	Enoyl-[acyl-carrier-protein] reductase [NADH]	1.3.1.9	1
ethylmalonyl-CoA cycle	D11_O1.7	D11_O1.7_PROKKA_80399	ccr_8	K17829	crotonyl-CoA reductase [EC:1.3.1.86]	Crotonyl-CoA reductase	1.3.1.86	1
ethylmalonyl-CoA cycle	D11_O1.7	D11_O1.7_PROKKA_168097	scpA_73	K14447	ethylmalonyl-CoA mutase [EC:5.4.99.63]	Methylmalonyl-CoA mutase	5.4.99.2	1
ethylmalonyl-CoA cycle	D11_O1.7	D11_O1.7_PROKKA_251615	inhA_19	K11611	enoyl ACP reductase [EC:1.3.1.9]	Enoyl-[acyl-carrier-protein] reductase [NADH]	1.3.1.9	1
ethylmalonyl-CoA cycle	D12_L1.3	D12_L1.3_PROKKA_144562	mutB_15	K14447	ethylmalonyl-CoA mutase [EC:5.4.99.63]	Methylmalonyl-CoA mutase large subunit	5.4.99.2	1
ethylmalonyl-CoA cycle	D12_L1.3	D12_L1.3_PROKKA_146320	ccrA2_9	K17829	crotonyl-CoA reductase [EC:1.3.1.86]	Crotonyl-CoA reductase	1.3.1.86	1
ethylmalonyl-CoA cycle	D13_G1.3.2	D13_G1.3.2_PROKKA_210533	ccr_8	K14446	crotonyl-CoA carboxylase/reductase [EC:1.3.1.85]	Crotonyl-CoA reductase	1.3.1.86	4
ethylmalonyl-CoA cycle	D13_G1.3.2	D13_G1.3.2_PROKKA_268138	mutB_36	K14447	ethylmalonyl-CoA mutase [EC:5.4.99.63]	Methylmalonyl-CoA mutase large subunit	5.4.99.2	4
ethylmalonyl-CoA cycle	D15_O1.7.1.2.1	D15_O1.7.1.2.1_PROKKA_75789	ccrA2_4	K14446	crotonyl-CoA carboxylase/reductase [EC:1.3.1.85]	Crotonyl-CoA reductase	1.3.1.86	4
ethylmalonyl-CoA cycle	D15_O1.7.1.2.1	D15_O1.7.1.2.1_PROKKA_91607	mutB_11	K14447	ethylmalonyl-CoA mutase [EC:5.4.99.63]	Methylmalonyl-CoA mutase large subunit	5.4.99.2	4
ethylmalonyl-CoA cycle	D22_G1.42.2	D22_G1.42.2_PROKKA_82053	inhA_5	K11611	enoyl ACP reductase [EC:1.3.1.9]	Enoyl-[acyl-carrier-protein] reductase [NADH]	1.3.1.9	1
ethylmalonyl-CoA cycle	D22_L1.5.4	D22_L1.5.4_PROKKA_190388	inhA_11	K11611	enoyl ACP reductase [EC:1.3.1.9]	Enoyl-[acyl-carrier-protein] reductase [NADH]	1.3.1.9	1
ethylmalonyl-CoA cycle	D29_O1.25	D29_O1.25_PROKKA_06758	scpA_1	K14447	ethylmalonyl-CoA mutase [EC:5.4.99.63]	Methylmalonyl-CoA mutase	5.4.99.2	1
ethylmalonyl-CoA cycle	D30_G5	D30_G5_PROKKA_107900	scpA_38	K14447	ethylmalonyl-CoA mutase [EC:5.4.99.63]	Methylmalonyl-CoA mutase	5.4.99.2	1
ethylmalonyl-CoA cycle	D30_G5	D30_G5_PROKKA_127030	inhA_7	K11611	enoyl ACP reductase [EC:1.3.1.9]	Enoyl-[acyl-carrier-protein] reductase [NADH]	1.3.1.9	1
ethylmalonyl-CoA cycle	D30_G5	D30_G5_PROKKA_194791	ccr_10	K17829	crotonyl-CoA reductase [EC:1.3.1.86]	Crotonyl-CoA reductase	1.3.1.86	1
ethylmalonyl-CoA cycle	D31_O1.3.2	D31_O1.3.2_PROKKA_111657	ccr_7	K14446	crotonyl-CoA carboxylase/reductase [EC:1.3.1.85]	Crotonyl-CoA reductase	1.3.1.86	4
ethylmalonyl-CoA cycle	D31_O1.3.2	D31_O1.3.2_PROKKA_55828	ccrA2_3	K14446	crotonyl-CoA carboxylase/reductase [EC:1.3.1.85]	Crotonyl-CoA reductase	1.3.1.86	4
ethylmalonyl-CoA cycle	D35_G2.23	D35_G2.23_PROKKA_229465	ccr_9	K14446	crotonyl-CoA carboxylase/reductase [EC:1.3.1.85]	Crotonyl-CoA reductase	1.3.1.86	2
ethylmalonyl-CoA cycle	D36_L1.41	D36_L1.41_PROKKA_151585	mutB_25	K14447	ethylmalonyl-CoA mutase [EC:5.4.99.63]	Methylmalonyl-CoA mutase large subunit	5.4.99.2	1
ethylmalonyl-CoA cycle	D36_L1.41	D36_L1.41_PROKKA_41628	inhA_5	K11611	enoyl ACP reductase [EC:1.3.1.9]	Enoyl-[acyl-carrier-protein] reductase [NADH]	1.3.1.9	1
ethylmalonyl-CoA cycle	D37_G11	D37_G11_PROKKA_194579	ccrA2_10	K17829	crotonyl-CoA reductase [EC:1.3.1.86]	Crotonyl-CoA reductase	1.3.1.86	1
ethylmalonyl-CoA cycle	D37_G11	D37_G11_PROKKA_31656	scpA_13	K14447	ethylmalonyl-CoA mutase [EC:5.4.99.63]	Methylmalonyl-CoA mutase	5.4.99.2	1
ethylmalonyl-CoA cycle	D37_G11	D37_G11_PROKKA_36458	inhA_2	K11611	enoyl ACP reductase [EC:1.3.1.9]	Enoyl-[acyl-carrier-protein] reductase [NADH]	1.3.1.9	1
ethylmalonyl-CoA cycle	D37_G1.25.1	D37_G1.25.1_PROKKA_90684	ccr_7	K17829	crotonyl-CoA reductase [EC:1.3.1.86]	Crotonyl-CoA reductase	1.3.1.86	1
ethylmalonyl-CoA cycle	D37_G1.25.1	D37_G1.25.1_PROKKA_99119	inhA_7	K11611	enoyl ACP reductase [EC:1.3.1.9]	Enoyl-[acyl-carrier-protein] reductase [NADH]	1.3.1.9	1
ethylmalonyl-CoA cycle	D37_G1.25.1	D37_G1.25.1_PROKKA_240086	scpA_91	K14447	ethylmalonyl-CoA mutase [EC:5.4.99.63]	Methylmalonyl-CoA mutase	5.4.99.2	1
ethylmalonyl-CoA cycle	D37_G1.25.1	D37_G1.25.1_PROKKA_22881	ccr_3	K17829	crotonyl-CoA reductase [EC:1.3.1.86]	Crotonyl-CoA reductase	1.3.1.86	1
ethylmalonyl-CoA cycle	D39_O1.57	D39_O1.57_PROKKA_95463	inhA_6	K11611	enoyl ACP reductase [EC:1.3.1.9]	Enoyl-[acyl-carrier-protein] reductase [NADH]	1.3.1.9	1
ethylmalonyl-CoA cycle	D39_O1.57	D39_O1.57_PROKKA_308172	scpA_110	K14447	ethylmalonyl-CoA mutase [EC:5.4.99.63]	Methylmalonyl-CoA mutase	5.4.99.2	1
ethylmalonyl-CoA cycle	D42_G14	D42_G14_PROKKA_70885	ccrA2_4	K17829	crotonyl-CoA reductase [EC:1.3.1.86]	Crotonyl-CoA reductase	1.3.1.86	1
ethylmalonyl-CoA cycle	D42_G14	D42_G14_PROKKA_108273	inhA_3	K11611	enoyl ACP reductase [EC:1.3.1.9]	Enoyl-[acyl-carrier-protein] reductase [NADH]	1.3.1.9	1
ethylmalonyl-CoA cycle	D42_G14	D42_G14_PROKKA_211687	scpA_73	K14447	ethylmalonyl-CoA mutase [EC:5.4.99.63]	Methylmalonyl-CoA mutase	5.4.99.2	1
ethylmalonyl-CoA cycle	D43_G6	D43_G6_PROKKA_73162	scpA_23	K14447	ethylmalonyl-CoA mutase [EC:5.4.99.63]	Methylmalonyl-CoA mutase	5.4.99.2	1
ethylmalonyl-CoA cycle	D47_G1.71.2	D47_G1.71.2_PROKKA_86750	inhA_8	K11611	enoyl ACP reductase [EC:1.3.1.9]	Enoyl-[acyl-carrier-protein] reductase [NADH]	1.3.1.9	1
ethylmalonyl-CoA cycle	D47_O5	D47_O5_PROKKA_52957	ccr_5	K14446	crotonyl-CoA carboxylase/reductase [EC:1.3.1.85]	Crotonyl-CoA reductase	1.3.1.86	2
ethylmalonyl-CoA cycle	D51_G1.1.2	D51_G1.1.2_PROKKA_140305	ccr_9	K17829	crotonyl-CoA reductase [EC:1.3.1.86]	Crotonyl-CoA reductase	1.3.1.86	1
ethylmalonyl-CoA cycle	D51_G1.1.2	D51_G1.1.2_PROKKA_37266	scpA_18	K14447	ethylmalonyl-CoA mutase [EC:5.4.99.63]	Methylmalonyl-CoA mutase	5.4.99.2	1
nitrate reduction	A01_O1.2.4	A01_O1.2.4_PROKKA_22188	nasA_5	K00372	assimilatory nitrate reductase catalytic subunit [EC:1.7.99.-]	Nitrate reductase	1.7.99.4	3
nitrate reduction	A01_O1.2.4	A01_O1.2.4_PROKKA_25160	narJ_1	K00373	nitrate reductase molybdenum cofactor assembly chaperone NarJ/NarW	Nitrate reductase molybdenum cofactor assembly chaperone NarJ	NA	3
nitrate reduction	A01_O1.2.4	A01_O1.2.4_PROKKA_25161	narI_2	K00374	nitrate reductase gamma subunit [EC:1.7.5.1 1.7.99.-]	Respiratory nitrate reductase 1 gamma chain	1.7.99.4	3
nitrate reduction	D03_O1.31.2	D03_O1.31.2_PROKKA_192600	nirK_4	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	Copper-containing nitrite reductase precursor	1.7.2.1	3
nitrate reduction	D04_G2.13	D04_G2.13_PROKKA_15016	aniA_3	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	Copper-containing nitrite reductase precursor	1.7.2.1	4
nitrate reduction	D04_G2.13	D04_G2.13_PROKKA_287195	aniA_28	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	Copper-containing nitrite reductase precursor	1.7.2.1	4
nitrate reduction	D04_G2.5	D04_G2.5_PROKKA_82305	NA	K00373	nitrate reductase molybdenum cofactor assembly chaperone NarJ/NarW	Nitrate reductase delta subunit	NA	1
nitrate reduction	D04_G2.5	D04_G2.5_PROKKA_82306	narX_9	K00374	nitrate reductase gamma subunit [EC:1.7.5.1 1.7.99.-]	Nitrate reductase-like protein NarX	1.7.99.4	1
nitrate reduction	D04_L6	D04_L6_PROKKA_270092	aniA_26	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	Copper-containing nitrite reductase precursor	1.7.2.1	1
nitrate reduction	D04_O2.19	D04_O2.19_PROKKA_205647	narX_21	K00373	nitrate reductase molybdenum cofactor assembly chaperone NarJ/NarW	Nitrate reductase-like protein NarX	1.7.99.4	1
nitrate reduction	D04_O2.19	D04_O2.19_PROKKA_326938	narX_31	K00374	nitrate reductase gamma subunit [EC:1.7.5.1 1.7.99.-]	Nitrate reductase-like protein NarX	1.7.99.4	1
nitrate reduction	D05_G3.14.1	D05_G3.14.1_PROKKA_136910	nasC_7	K00372	assimilatory nitrate reductase catalytic subunit [EC:1.7.99.-]	Assimilatory nitrate reductase catalytic subunit	1.7.99.4	1
nitrate reduction	D05_G3.4	D05_G3.4_PROKKA_117145	narX_14	K00373	nitrate reductase molybdenum cofactor assembly chaperone NarJ/NarW	Nitrate reductase-like protein NarX	1.7.99.4	1
nitrate reduction	D05_G3.4	D05_G3.4_PROKKA_57080	aniA_2	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	Copper-containing nitrite reductase precursor	1.7.2.1	1
nitrate reduction	D05_L3.17	D05_L3.17_PROKKA_64582	nasA_6	K00372	assimilatory nitrate reductase catalytic subunit [EC:1.7.99.-]	Nitrate reductase	1.7.99.4	3
nitrate reduction	D05_L3.17	D05_L3.17_PROKKA_103151	NA	K02570	periplasmic nitrate reductase NapD	assembly protein for periplasmic nitrate reductase	NA	3
nitrate reduction	D05_L3.17	D05_L3.17_PROKKA_103152	napA_11	K02567	periplasmic nitrate reductase NapA [EC:1.7.99.-]	Periplasmic nitrate reductase precursor	1.7.99.4	3
nitrate reduction	D11_O1.7	D11_O1.7_PROKKA_74176	NA	K10534	nitrate reductase (NAD(P)H) [EC:1.7.1.1 1.7.1.2 1.7.1.3]	Soluble cytochrome b558	NA	1
nitrate reduction	D11_O1.7	D11_O1.7_PROKKA_15124	narJ_1	K00373	nitrate reductase molybdenum cofactor assembly chaperone NarJ/NarW	Nitrate reductase molybdenum cofactor assembly chaperone NarJ	NA	1
nitrate reduction	D11_O1.7	D11_O1.7_PROKKA_15125	narX_1	K00374	nitrate reductase gamma subunit [EC:1.7.5.1 1.7.99.-]	Nitrate reductase-like protein NarX	1.7.99.4	1
nitrate reduction	D15_G1.18.2	D15_G1.18.2_PROKKA_142335	narJ_9	K00373	nitrate reductase molybdenum cofactor assembly chaperone NarJ/NarW	Nitrate reductase molybdenum cofactor assembly chaperone NarJ	NA	3
nitrate reduction	D15_G1.8	D15_G1.8_PROKKA_139850	NA	K10534	nitrate reductase (NAD(P)H) [EC:1.7.1.1 1.7.1.2 1.7.1.3]	Soluble cytochrome b558	NA	3
nitrate reduction	D15_L1.3	D15_L1.3_PROKKA_141644	narJ_8	K00373	nitrate reductase molybdenum cofactor assembly chaperone NarJ/NarW	Nitrate reductase molybdenum cofactor assembly chaperone NarJ	NA	3
nitrate reduction	D15_L1.3	D15_L1.3_PROKKA_141645	narI_9	K00374	nitrate reductase gamma subunit [EC:1.7.5.1 1.7.99.-]	Respiratory nitrate reductase 1 gamma chain	1.7.99.4	3
nitrate reduction	D15_L1.3	D15_L1.3_PROKKA_174350	nasA_18	K00372	assimilatory nitrate reductase catalytic subunit [EC:1.7.99.-]	Nitrate reductase	1.7.99.4	3
nitrate reduction	D19_G1.34.1.1	D19_G1.34.1.1_PROKKA_89183	aniA_9	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	Copper-containing nitrite reductase precursor	1.7.2.1	2
nitrate reduction	D20_G1.24	D20_G1.24_PROKKA_178444	narI_10	K00374	nitrate reductase gamma subunit [EC:1.7.5.1 1.7.99.-]	Respiratory nitrate reductase 1 gamma chain	1.7.99.4	3
nitrate reduction	D20_G1.24	D20_G1.24_PROKKA_255979	NA	K10534	nitrate reductase (NAD(P)H) [EC:1.7.1.1 1.7.1.2 1.7.1.3]	Soluble cytochrome b558	NA	3
nitrate reduction	D20_O1.13	D20_O1.13_PROKKA_196739	copA_53	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	Copper resistance protein A precursor	NA	4
nitrate reduction	D20_P23	D20_P23_PROKKA_100715	narJ_6	K00373	nitrate reductase molybdenum cofactor assembly chaperone NarJ/NarW	Nitrate reductase molybdenum cofactor assembly chaperone NarJ	NA	3
nitrate reduction	D20_P23	D20_P23_PROKKA_100716	narI_4	K00374	nitrate reductase gamma subunit [EC:1.7.5.1 1.7.99.-]	Respiratory nitrate reductase 1 gamma chain	1.7.99.4	3
nitrate reduction	D22_G1.42.2	D22_G1.42.2_PROKKA_127361	aniA_15	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	Copper-containing nitrite reductase precursor	1.7.2.1	1
nitrate reduction	D22_L1.5.4	D22_L1.5.4_PROKKA_113864	narX_13	K00374	nitrate reductase gamma subunit [EC:1.7.5.1 1.7.99.-]	Nitrate reductase-like protein NarX	1.7.99.4	1
nitrate reduction	D23_P13	D23_P13_PROKKA_134915	narX_16	K00374	nitrate reductase gamma subunit [EC:1.7.5.1 1.7.99.-]	Nitrate reductase-like protein NarX	1.7.99.4	2
nitrate reduction	D23_P13	D23_P13_PROKKA_134916	NA	K00373	nitrate reductase molybdenum cofactor assembly chaperone NarJ/NarW	hypothetical protein	NA	2
nitrate reduction	D24_L14	D24_L14_PROKKA_118811	NA	K02570	periplasmic nitrate reductase NapD	assembly protein for periplasmic nitrate reductase	NA	3
nitrate reduction	D24_L14	D24_L14_PROKKA_118812	napA_15	K02567	periplasmic nitrate reductase NapA [EC:1.7.99.-]	Periplasmic nitrate reductase precursor	1.7.99.4	3
nitrate reduction	D26_L1.23	D26_L1.23_PROKKA_113074	aniA_10	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	Copper-containing nitrite reductase precursor	1.7.2.1	2
nitrate reduction	D28_L2.9	D28_L2.9_PROKKA_79299	narX_16	K00373	nitrate reductase molybdenum cofactor assembly chaperone NarJ/NarW	Nitrate reductase-like protein NarX	1.7.99.4	1
nitrate reduction	D28_L2.9	D28_L2.9_PROKKA_193435	narX_32	K00374	nitrate reductase gamma subunit [EC:1.7.5.1 1.7.99.-]	Nitrate reductase-like protein NarX	1.7.99.4	1
nitrate reduction	D28_L2.9	D28_L2.9_PROKKA_212868	narX_37	K00374	nitrate reductase gamma subunit [EC:1.7.5.1 1.7.99.-]	Nitrate reductase-like protein NarX	1.7.99.4	1
nitrate reduction	D28_L2.9	D28_L2.9_PROKKA_212867	narX_36	K00373	nitrate reductase molybdenum cofactor assembly chaperone NarJ/NarW	Nitrate reductase-like protein NarX	1.7.99.4	1
nitrate reduction	D28_L2.9	D28_L2.9_PROKKA_24035	narX_8	K00374	nitrate reductase gamma subunit [EC:1.7.5.1 1.7.99.-]	Nitrate reductase-like protein NarX	1.7.99.4	1
nitrate reduction	D29_L5	D29_L5_PROKKA_151134	aniA_12	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	Copper-containing nitrite reductase	1.7.2.1	1
nitrate reduction	D29_L5	D29_L5_PROKKA_14114	narX_3	K00373	nitrate reductase molybdenum cofactor assembly chaperone NarJ/NarW	Nitrate reductase-like protein NarX	1.7.99.4	1
nitrate reduction	D29_O1.25	D29_O1.25_PROKKA_213949	aniA_21	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	Copper-containing nitrite reductase	1.7.2.1	1
nitrate reduction	D30_G5	D30_G5_PROKKA_71190	aniA_7	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	Copper-containing nitrite reductase precursor	1.7.2.1	1
nitrate reduction	D30_G5	D30_G5_PROKKA_07757	nasC_1	K00372	assimilatory nitrate reductase catalytic subunit [EC:1.7.99.-]	Assimilatory nitrate reductase catalytic subunit	1.7.99.4	1
nitrate reduction	D30_G5	D30_G5_PROKKA_214024	narB_2	K00372	assimilatory nitrate reductase catalytic subunit [EC:1.7.99.-]	Nitrate reductase	1.7.99.4	1
nitrate reduction	D30_O2.4.2.2.2	D30_O2.4.2.2.2_PROKKA_250247	NA	K02570	periplasmic nitrate reductase NapD	assembly protein for periplasmic nitrate reductase	NA	3
nitrate reduction	D30_O2.4.2.2.2	D30_O2.4.2.2.2_PROKKA_43324	napA_9	K02567	periplasmic nitrate reductase NapA [EC:1.7.99.-]	Periplasmic nitrate reductase precursor	1.7.99.4	3
nitrate reduction	D30_O2.4.2.2.2	D30_O2.4.2.2.2_PROKKA_50018	nasA_6	K00372	assimilatory nitrate reductase catalytic subunit [EC:1.7.99.-]	Nitrate reductase	1.7.99.4	3
nitrate reduction	D30_P23	D30_P23_PROKKA_138718	narX_19	K00374	nitrate reductase gamma subunit [EC:1.7.5.1 1.7.99.-]	Nitrate reductase-like protein NarX	1.7.99.4	2
nitrate reduction	D30_P23	D30_P23_PROKKA_138719	NA	K00373	nitrate reductase molybdenum cofactor assembly chaperone NarJ/NarW	hypothetical protein	NA	2
nitrate reduction	D31_O1.3.2	D31_O1.3.2_PROKKA_170135	aniA_12	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	Copper-containing nitrite reductase precursor	1.7.2.1	4
nitrate reduction	D32_O1.57	D32_O1.57_PROKKA_237079	narW_3	K00373	nitrate reductase molybdenum cofactor assembly chaperone NarJ/NarW	putative nitrate reductase molybdenum cofactor assembly chaperone NarW	NA	3
nitrate reduction	D32_O1.57	D32_O1.57_PROKKA_237080	narI_7	K00374	nitrate reductase gamma subunit [EC:1.7.5.1 1.7.99.-]	Respiratory nitrate reductase 1 gamma chain	1.7.99.4	3
nitrate reduction	D33_L1.8.2	D33_L1.8.2_PROKKA_157808	nirK_7	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	Copper-containing nitrite reductase precursor	1.7.2.1	2
nitrate reduction	D35_G2.27	D35_G2.27_PROKKA_15695	aniA_4	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	Copper-containing nitrite reductase precursor	1.7.2.1	2
nitrate reduction	D36_L1.15	D36_L1.15_PROKKA_117251	narJ_8	K00373	nitrate reductase molybdenum cofactor assembly chaperone NarJ/NarW	Nitrate reductase molybdenum cofactor assembly chaperone NarJ	NA	3
nitrate reduction	D36_L1.15	D36_L1.15_PROKKA_117252	narI_5	K00374	nitrate reductase gamma subunit [EC:1.7.5.1 1.7.99.-]	Respiratory nitrate reductase 1 gamma chain	1.7.99.4	3
nitrate reduction	D36_L1.15	D36_L1.15_PROKKA_322447	NA	K00374	nitrate reductase gamma subunit [EC:1.7.5.1 1.7.99.-]	Nitrate reductase gamma subunit	NA	3
nitrate reduction	D36_L1.41	D36_L1.41_PROKKA_227104	narX_32	K00374	nitrate reductase gamma subunit [EC:1.7.5.1 1.7.99.-]	Nitrate reductase-like protein NarX	1.7.99.4	1
nitrate reduction	D36_L1.41	D36_L1.41_PROKKA_227105	narX_33	K00373	nitrate reductase molybdenum cofactor assembly chaperone NarJ/NarW	Nitrate reductase-like protein NarX	1.7.99.4	1
nitrate reduction	D36_L2.1.6.2	D36_L2.1.6.2_PROKKA_259292	narB_8	K00367	ferredoxin-nitrate reductase [EC:1.7.7.2]	Nitrate reductase	1.7.99.4	4
nitrate reduction	D37_G11	D37_G11_PROKKA_135725	nasC_5	K00372	assimilatory nitrate reductase catalytic subunit [EC:1.7.99.-]	Assimilatory nitrate reductase catalytic subunit	1.7.99.4	1
nitrate reduction	D37_G11	D37_G11_PROKKA_66492	aniA_10	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	Copper-containing nitrite reductase precursor	1.7.2.1	1
nitrate reduction	D37_G1.25.1	D37_G1.25.1_PROKKA_107440	aniA_12	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	Copper-containing nitrite reductase precursor	1.7.2.1	1
nitrate reduction	D37_G1.25.1	D37_G1.25.1_PROKKA_230580	nasC_10	K00372	assimilatory nitrate reductase catalytic subunit [EC:1.7.99.-]	Assimilatory nitrate reductase catalytic subunit	1.7.99.4	1
nitrate reduction	D37_L8	D37_L8_PROKKA_113605	NA	K10534	nitrate reductase (NAD(P)H) [EC:1.7.1.1 1.7.1.2 1.7.1.3]	Soluble cytochrome b558	NA	4
nitrate reduction	D39_G1.35	D39_G1.35_PROKKA_256792	NA	K00373	nitrate reductase molybdenum cofactor assembly chaperone NarJ/NarW	Nitrate reductase delta subunit	NA	2
nitrate reduction	D42_G14	D42_G14_PROKKA_109621	NA	K10534	nitrate reductase (NAD(P)H) [EC:1.7.1.1 1.7.1.2 1.7.1.3]	Soluble cytochrome b558	NA	1
nitrate reduction	D42_G14	D42_G14_PROKKA_132582	narX_15	K00373	nitrate reductase molybdenum cofactor assembly chaperone NarJ/NarW	Nitrate reductase-like protein NarX	1.7.99.4	1
nitrate reduction	D42_G14	D42_G14_PROKKA_132583	narX_16	K00374	nitrate reductase gamma subunit [EC:1.7.5.1 1.7.99.-]	Nitrate reductase-like protein NarX	1.7.99.4	1
nitrate reduction	D43_G6	D43_G6_PROKKA_32109	nasC_4	K00372	assimilatory nitrate reductase catalytic subunit [EC:1.7.99.-]	Assimilatory nitrate reductase catalytic subunit	1.7.99.4	1
nitrate reduction	D44_G14	D44_G14_PROKKA_183484	narW_4	K00373	nitrate reductase molybdenum cofactor assembly chaperone NarJ/NarW	putative nitrate reductase molybdenum cofactor assembly chaperone NarW	NA	3
nitrate reduction	D44_G14	D44_G14_PROKKA_183485	narV_9	K00374	nitrate reductase gamma subunit [EC:1.7.5.1 1.7.99.-]	Respiratory nitrate reductase 2 gamma chain	1.7.99.4	3
nitrate reduction	D44_G14	D44_G14_PROKKA_29617	nasA_3	K00372	assimilatory nitrate reductase catalytic subunit [EC:1.7.99.-]	Nitrate reductase	1.7.99.4	3
nitrate reduction	D46_L2.48	D46_L2.48_PROKKA_254336	aniA_21	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	Copper-containing nitrite reductase precursor	1.7.2.1	1
nitrate reduction	D47_G1.71.2	D47_G1.71.2_PROKKA_109704	aniA_17	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	Copper-containing nitrite reductase precursor	1.7.2.1	1
nitrate reduction	D47_O14	D47_O14_PROKKA_234256	aniA_26	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	Copper-containing nitrite reductase precursor	1.7.2.1	2
nitrate reduction	D47_P30	D47_P30_PROKKA_124877	narX_9	K00374	nitrate reductase gamma subunit [EC:1.7.5.1 1.7.99.-]	Nitrate reductase-like protein NarX	1.7.99.4	1
nitrate reduction	D49_O1	D49_O1_PROKKA_129259	NA	K10534	nitrate reductase (NAD(P)H) [EC:1.7.1.1 1.7.1.2 1.7.1.3]	Cytochrome b5-like Heme/Steroid binding domain protein	NA	4
nitrate reduction	D49_O1	D49_O1_PROKKA_210669	aniA_19	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	Copper-containing nitrite reductase precursor	1.7.2.1	4
nitrate reduction	D49_O1	D49_O1_PROKKA_55236	NA	K00372	assimilatory nitrate reductase catalytic subunit [EC:1.7.99.-]	Molydopterin dinucleotide binding domain protein	NA	4
nitrate reduction	D51_G1.1.2	D51_G1.1.2_PROKKA_58843	aniA_5	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	Copper-containing nitrite reductase precursor	1.7.2.1	1
nitrate reduction	D51_G9	D51_G9_PROKKA_103281	narV_4	K00374	nitrate reductase gamma subunit [EC:1.7.5.1 1.7.99.-]	Respiratory nitrate reductase 2 gamma chain	1.7.99.4	3
nitrate reduction	D51_G9	D51_G9_PROKKA_195180	narJ_4	K00373	nitrate reductase molybdenum cofactor assembly chaperone NarJ/NarW	Nitrate reductase molybdenum cofactor assembly chaperone NarJ	NA	3
nitrate reduction	D51_G9	D51_G9_PROKKA_252857	NA	K00374	nitrate reductase gamma subunit [EC:1.7.5.1 1.7.99.-]	Nitrate reductase gamma subunit	NA	3
nitrate reduction	D51_L1.24	D51_L1.24_PROKKA_196622	aniA_25	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	Copper-containing nitrite reductase precursor	1.7.2.1	3
nitrite reduction to ammonia	A01_O1.2.4	A01_O1.2.4_PROKKA_13298	nasD_3	K00362	nitrite reductase (NADH) large subunit [EC:1.7.1.15]	Nitrite reductase [NAD(P)H]	1.7.1.4	3
nitrite reduction to ammonia	A01_O1.2.4	A01_O1.2.4_PROKKA_22189	nasD_7	K00362	nitrite reductase (NADH) large subunit [EC:1.7.1.15]	Nitrite reductase [NAD(P)H]	1.7.1.4	3
nitrite reduction to ammonia	A01_O1.2.4	A01_O1.2.4_PROKKA_55445	nasD_15	K17877	nitrite reductase (NAD(P)H) [EC:1.7.1.4]	Nitrite reductase [NAD(P)H]	1.7.1.4	3
nitrite reduction to ammonia	A01_O1.2.4	A01_O1.2.4_PROKKA_55446	nirD_11	K00363	nitrite reductase (NADH) small subunit [EC:1.7.1.15]	Nitrite reductase (NADH) small subunit	1.7.1.15	3
nitrite reduction to ammonia	D04_G2.13	D04_G2.13_PROKKA_75236	NA	K15876	cytochrome c nitrite reductase small subunit	Doubled CXXCH motif (Paired_CXXCH_1)	NA	4
nitrite reduction to ammonia	D04_G2.13	D04_G2.13_PROKKA_120131	nrfH_4	K15876	cytochrome c nitrite reductase small subunit	Cytochrome c-type protein NrfH	NA	4
